state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Bihar,Khagaria,"Brahamdeo Mukhia",M,58,GEN,RND,Almirah,5215,0,5215,1506587
Bihar,Khagaria,"Makkhan Sah",M,39,GEN,SJP(R),"Battery Torch",6651,0,6651,1506587
Bihar,Khagaria,"Rajeev Ranjan",M,31,GEN,LD,"Air Conditioner",5722,0,5722,1506587
Bihar,Khagaria,"Dr. Swami Vivekanand",M,50,GEN,AAAP,Broom,14490,1,14491,1506587
Bihar,Khagaria,"Umesh Chandra Bharti",M,53,GEN,IND,"Basket containing Fruits",14926,0,14926,1506587
Bihar,Khagaria,"Satish Prasad Singh",M,41,GEN,IND,Bat,13888,0,13888,1506587
Bihar,Khagaria,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,23868,0,23868,1506587
Bihar,Bhagalpur,"Abu Qaiser",M,40,GEN,JD(U),Arrow,132256,0,132256,1685339
Bihar,Bhagalpur,"Naushaba Khanam",F,33,GEN,BSP,Elephant,11265,0,11265,1685339
Bihar,Bhagalpur,"Shailesh Kumar Urph Bulo Mandal",M,38,GEN,RJD,"Hurricane Lamp",367619,4,367623,1685339
Bihar,Bhagalpur,"Syed Shahnawaz Hussain",M,45,GEN,BJP,Lotus,358083,55,358138,1685339
Bihar,Bhagalpur,"Kumkum Singh",F,57,GEN,BVM,"Basket containing Fruits",8025,0,8025,1685339
Bihar,Bhagalpur,"Gaurav Kumar Ghosh",M,35,GEN,NTP,Coat,3251,0,3251,1685339
Bihar,Bhagalpur,"Nishi Kant Mandal",M,28,ST,BMUP,Cot,3147,0,3147,1685339
Bihar,Bhagalpur,"Purosottam Choubey",M,47,GEN,SP,Bicycle,2416,0,2416,1685339
Bihar,Bhagalpur,"Prof. Yogendra Mahto",M,55,GEN,AAAP,Broom,5827,3,5830,1685339
Bihar,Bhagalpur,"Rinki Kumari",F,30,GEN,CPI(ML)(L),"Flag with Three Stars",5778,0,5778,1685339
Bihar,Bhagalpur,"Viren Das",M,52,GEN,SaBP,"Cup & Saucer",3005,0,3005,1685339
Bihar,Bhagalpur,"Anand Kumar Jain",M,52,GEN,IND,Kite,4734,0,4734,1685339
Bihar,Bhagalpur,"Indradeo Kumar Singh",M,35,GEN,IND,"Gas Cylinder",12710,0,12710,1685339
Bihar,Bhagalpur,"Mahadeo Kumar",M,57,GEN,IND,Balloon,9295,0,9295,1685339
Bihar,Bhagalpur,"Ranjan Kumar",M,31,GEN,IND,Stool,5165,0,5165,1685339
Bihar,Bhagalpur,"Ramjee Mandal",M,47,GEN,IND,"Ceiling Fan",18937,0,18937,1685339
Bihar,Bhagalpur,"Sikandar Tanti",M,40,GEN,IND,Coconut,7122,0,7122,1685339
Bihar,Bhagalpur,"Suman Kumar",M,30,GEN,IND,"Glass Tumbler",3444,0,3444,1685339
Bihar,Bhagalpur,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,11874,1,11875,1685339
Bihar,Banka,"Jai Prakash Narayan Yadav",M,60,GEN,RJD,"Hurricane Lamp",285148,2,285150,1549456
Bihar,Banka,"Putul Kumari",F,54,GEN,BJP,Lotus,274980,26,275006,1549456
Bihar,Banka,"Sanjay Kumar -i",M,50,GEN,CPI,"Ears of Corn And Sickle",220703,5,220708,1549456
Bihar,Banka,"Sanjay Kumar-ii",M,58,GEN,BSP,Elephant,10558,0,10558,1549456
Bihar,Banka,"Umakant Yadav",M,63,GEN,BMUP,Cot,2266,0,2266,1549456
Bihar,Banka,"Deepak Kumar",M,35,GEN,SUCI,"Glass Tumbler",2481,0,2481,1549456
Bihar,Banka,"Niraj Kumar",M,43,GEN,AAAP,Broom,6057,1,6058,1549456
Bihar,Banka,"Mahboob Alam Ansari",M,55,GEN,BMF,Almirah,2280,0,2280,1549456
Bihar,Banka,"Mithlesh Kumar Singh",M,31,GEN,NLP,"Ceiling Fan",2977,0,2977,1549456
Bihar,Banka,"Mukesh Kumar Sinha",M,42,GEN,BEMP,Kite,2405,0,2405,1549456
Bihar,Banka,"Vijay Bharti",M,59,GEN,ravp,Scissors,4317,0,4317,1549456
Bihar,Banka,"Subodh Narayan Jha",M,63,GEN,AITC,"Flowers and Grass",4411,1,4412,1549456
Bihar,Banka,"Akhil Bhartiya Sharma",M,48,GEN,IND,"Auto- Rickshaw",4721,0,4721,1549456
Bihar,Banka,"Alimuddin Ansari",M,53,GEN,IND,Batsman,12871,0,12871,1549456
Bihar,Banka,"Indraraj Singh Saini",M,70,GEN,IND,"Basket containing Fruits",11520,0,11520,1549456
Bihar,Banka,"Naresh Kumar Priyadarshi",M,38,GEN,IND,Saw,30814,0,30814,1549456
Bihar,Banka,"Sargun Sah",M,59,GEN,IND,"Air Conditioner",11056,0,11056,1549456
Bihar,Banka,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,9753,0,9753,1549456
Bihar,Munger,"Kamleshwari Mandal",M,63,GEN,BSP,Elephant,11225,0,11225,1719984
Bihar,Munger,"Pragati Mehta",M,33,GEN,RJD,"Hurricane Lamp",182956,15,182971,1719984
Bihar,Munger,"Rajiv Ranjan Singh Alias Lalan Singh",M,60,GEN,JD(U),Arrow,243818,9,243827,1719984
Bihar,Munger,"Veena Devi",F,41,GEN,LJP,Bungalow,352863,48,352911,1719984
Bihar,Munger,"Ashok Kumar Singh",M,51,GEN,SHS,"Bow & Arrow",50464,5,50469,1719984
Bihar,Munger,"Pramod Kumar",M,47,GEN,SUCI,"Glass Tumbler",4710,0,4710,1719984
Bihar,Munger,"Ram Badan Rai",M,59,GEN,SP,Bicycle,6769,0,6769,1719984
Bihar,Munger,"Shankar Prasad",M,49,GEN,BMUP,Cot,3956,0,3956,1719984
Bihar,Munger,Sandeep,M,28,GEN,AAAP,Broom,7476,5,7481,1719984
Bihar,Munger,"Suryoday Paswan",M,40,SC,SaBP,"Cup & Saucer",5113,0,5113,1719984
Bihar,Munger,"Uchit Kumar",M,41,GEN,IND,"Air Conditioner",11122,0,11122,1719984
Bihar,Munger,"Muzaffar Fakhruddin",M,54,GEN,IND,"Auto- Rickshaw",10264,0,10264,1719984
Bihar,Munger,"Sharwan Kumar Anand",M,43,GEN,IND,Balloon,8112,0,8112,1719984
Bihar,Munger,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,15420,0,15420,1719984
Bihar,Nalanda,"Ashish Ranjan Sinha",M,64,GEN,INC,Hand,127258,12,127270,1951967
Bihar,Nalanda,"Kaushlendra Kumar",M,49,GEN,JD(U),Arrow,321938,44,321982,1951967
Bihar,Nalanda,"Sanjay Kumar",M,25,SC,BSP,Elephant,23593,2,23595,1951967
Bihar,Nalanda,"Satya Nand Sharma",M,64,GEN,LJP,Bungalow,312315,40,312355,1951967
Bihar,Nalanda,"Dhirendra Kumar",M,32,GEN,JPS,Saw,8757,0,8757,1951967
Bihar,Nalanda,"Nayeb Ali",M,43,GEN,AITC,"Flowers and Grass",4613,0,4613,1951967
Bihar,Nalanda,"Niraj Sharma",M,58,GEN,ravp,Scissors,2342,0,2342,1951967
Bihar,Nalanda,"Parnav Prakash",M,25,GEN,AAAP,Broom,18212,12,18224,1951967
Bihar,Nalanda,"Pramod Kumar Nirala",M,45,GEN,SaBP,"Cup & Saucer",2779,0,2779,1951967
Bihar,Nalanda,"Bhola Sao",M,52,GEN,KVD,Whistle,2213,0,2213,1951967
Bihar,Nalanda,"Mahesh Paswan",M,40,SC,BBMP,Envelope,4236,0,4236,1951967
Bihar,Nalanda,"Yogendra Prasad",M,65,GEN,BIP,Balloon,4599,1,4600,1951967
Bihar,Nalanda,"Rakesh Ranjan Sinha",M,35,GEN,RPI(A),"Sewing Machine",13381,0,13381,1951967
Bihar,Nalanda,"Lallu Ram",M,44,GEN,BMUP,Cot,6788,0,6788,1951967
Bihar,Nalanda,"Shashi Yadav",F,40,GEN,CPI(ML)(L),"Flag with Three Stars",19477,0,19477,1951967
Bihar,Nalanda,"Shailesh Kumar",M,51,GEN,APCP,"Walking Stick",15370,0,15370,1951967
Bihar,Nalanda,"Awadh Kumar",M,40,GEN,IND,Bat,6346,0,6346,1951967
Bihar,Nalanda,"Kaushal Kumar Kaushalendra Sinha Alias Bharat Manas",M,40,GEN,IND,"Auto- Rickshaw",7472,0,7472,1951967
Bihar,Nalanda,"Naresh Prasad Singh",M,43,GEN,IND,"Gas Cylinder",3620,0,3620,1951967
Bihar,Nalanda,"Munna Prasad",M,48,GEN,IND,"Letter Box",6048,0,6048,1951967
Bihar,Nalanda,"Lata Sinha",F,38,GEN,IND,"Pressure Cooker",2237,0,2237,1951967
Bihar,Nalanda,"Vishwajit Kumar",M,25,GEN,IND,Chappals,2604,0,2604,1951967
Bihar,Nalanda,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,5450,2,5452,1951967
Bihar,"Patna Sahib","Kunal Singh",M,58,GEN,INC,Hand,219693,407,220100,1946249
Bihar,"Patna Sahib","Ganesh Saw",M,36,GEN,BSP,Elephant,9660,31,9691,1946249
Bihar,"Patna Sahib","Dr.gopal Prasad Sinha",M,71,GEN,JD(U),Arrow,90709,315,91024,1946249
Bihar,"Patna Sahib","Shatrughana Sinha",M,67,GEN,BJP,Lotus,484458,1447,485905,1946249
Bihar,"Patna Sahib","Umesh Kumar",M,46,GEN,SP,Bicycle,10820,16,10836,1946249
Bihar,"Patna Sahib","Gajendra Kumar",M,30,GEN,SaBP,"Cup & Saucer",2164,2,2166,1946249
Bihar,"Patna Sahib","Chandra Bhushan Prasad Chandravanshi",M,44,GEN,BMUP,Cot,3005,10,3015,1946249
Bihar,"Patna Sahib","Jauhar Azad",M,29,GEN,JDR,Bat,1831,3,1834,1946249
Bihar,"Patna Sahib","Parveen Amanullah",F,56,GEN,AAAP,Broom,16242,139,16381,1946249
Bihar,"Patna Sahib","Parwez Ahmad",M,46,GEN,LKJP,Almirah,1854,2,1856,1946249
Bihar,"Patna Sahib","Dr. Rakesh Dutta Mishra",M,39,GEN,BJKD,Candles,2681,6,2687,1946249
Bihar,"Patna Sahib","Lal Bahadur Singh Patel",M,46,GEN,KVD,Whistle,2500,2,2502,1946249
Bihar,"Patna Sahib","Shreekant Labh",M,79,GEN,SJP(R),"Battery Torch",3177,1,3178,1946249
Bihar,"Patna Sahib","Anil Kumar",M,48,SC,IND,"Gas Cylinder",2474,4,2478,1946249
Bihar,"Patna Sahib","Kumar Rajiv",M,43,GEN,IND,Coconut,2913,1,2914,1946249
Bihar,"Patna Sahib","Ganga Vishnu Prasad",M,73,GEN,IND,"Ceiling Fan",8834,0,8834,1946249
Bihar,"Patna Sahib","Nand Kishore Singh",M,57,GEN,IND,"Glass Tumbler",6057,0,6057,1946249
Bihar,"Patna Sahib","Vijay Kumar Sahni",M,25,GEN,IND,Television,1242,1,1243,1946249
Bihar,"Patna Sahib","Shyam Nandan Prasad",M,59,GEN,IND,"Auto- Rickshaw",1834,0,1834,1946249
Bihar,"Patna Sahib","None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7686,41,7727,1946249
Bihar,Pataliputra,"Misha Bharti",F,39,GEN,RJD,"Hurricane Lamp",342478,462,342940,1736074
Bihar,Pataliputra,"Ranjan Prasad Yadav",M,69,GEN,JD(U),Arrow,97006,222,97228,1736074
Bihar,Pataliputra,"Raj Kumar Ram",M,41,SC,BSP,Elephant,17170,18,17188,1736074
Bihar,Pataliputra,"Ram Kripal Yadav",M,53,GEN,BJP,Lotus,382232,1030,383262,1736074
Bihar,Pataliputra,"Abinash Kumar",M,53,GEN,BJKD,Candles,5852,2,5854,1736074
Bihar,Pataliputra,"Kundan Prasad Singh",M,57,GEN,AAAP,Broom,5611,26,5637,1736074
Bihar,Pataliputra,"Chandra Dev Prasad",M,41,GEN,BMUP,Cot,2266,2,2268,1736074
Bihar,Pataliputra,"Deo Kumar Verma",M,56,GEN,RPI(A),"Sewing Machine",2484,0,2484,1736074
Bihar,Pataliputra,"Nagendra Kumar",M,33,GEN,BVM,"Basket containing Fruits",4301,1,4302,1736074
Bihar,Pataliputra,"Mukul Kumar Sharma",M,26,GEN,SaBP,"Cup & Saucer",3015,0,3015,1736074
Bihar,Pataliputra,"Rameshwar Prasad",M,67,GEN,CPI(ML)(L),"Flag with Three Stars",51590,33,51623,1736074
Bihar,Pataliputra,"Shatrudhan Saw",M,46,GEN,BED,Cauliflower,8174,10,8184,1736074
Bihar,Pataliputra,"Sunil Kumar",M,41,GEN,SJP(R),"Battery Torch",6268,1,6269,1736074
Bihar,Pataliputra,"Kumar Indra Bhushan",M,40,GEN,IND,Almirah,5404,8,5412,1736074
Bihar,Pataliputra,"Jai Prakash Yadav",M,54,GEN,IND,Helmet,4804,0,4804,1736074
Bihar,Pataliputra,"Durgesh Nandan Singh Alias Durgesh Nandan",M,37,GEN,IND,"Gas Cylinder",16645,0,16645,1736074
Bihar,Pataliputra,"Niraj Kumar",M,48,GEN,IND,Balloon,8083,1,8084,1736074
Bihar,Pataliputra,"Pancham Lal",M,63,SC,IND,Ring,2520,0,2520,1736074
Bihar,Pataliputra,"Minendra Kumar Singh",M,62,GEN,IND,Batsman,1697,0,1697,1736074
Bihar,Pataliputra,"Sunil Kumar Singh",M,45,GEN,IND,Scissors,4555,0,4555,1736074
Bihar,Pataliputra,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,4660,18,4678,1736074
Bihar,Arrah,"Meena Singh",F,49,GEN,JD(U),Arrow,75958,4,75962,1824515
Bihar,Arrah,"Ramesh Chandra Badal",M,59,SC,BSP,Elephant,7636,1,7637,1824515
Bihar,Arrah,"Raj Kumar Singh",M,61,GEN,BJP,Lotus,390953,121,391074,1824515
Bihar,Arrah,"Sribhagwan Singh Kushwaha",M,48,GEN,RJD,"Hurricane Lamp",255180,24,255204,1824515
Bihar,Arrah,"Baijnath Yadav",M,49,GEN,BMUP,Cot,6886,0,6886,1824515
Bihar,Arrah,"Bharat Bhushan Pandey",M,40,GEN,ABJS,Kite,10948,2,10950,1824515
Bihar,Arrah,"Raju Yadav",M,31,GEN,CPI(ML)(L),"Flag with Three Stars",98804,1,98805,1824515
Bihar,Arrah,"Shambhu Prasad Sharma",M,61,GEN,HVD,"Sewing Machine",5680,0,5680,1824515
Bihar,Arrah,"Dr. Surendra Kumar Prasad",M,59,GEN,AAAP,Broom,7512,6,7518,1824515
Bihar,Arrah,"Ashok Ram",M,41,SC,IND,"Cup & Saucer",7305,0,7305,1824515
Bihar,Arrah,"Gopal Singh",M,73,GEN,IND,Bat,5879,0,5879,1824515
Bihar,Arrah,"Shankar Dayal Paswan",M,49,SC,IND,Scissors,5610,0,5610,1824515
Bihar,Arrah,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,14703,0,14703,1824515
Bihar,Buxar,"Ashwini Kumar Choubey",M,61,GEN,BJP,Lotus,318954,58,319012,1640671
Bihar,Buxar,"Jagadanand Singh",M,70,GEN,RJD,"Hurricane Lamp",186667,7,186674,1640671
Bihar,Buxar,"Dadan Yadav",M,50,GEN,BSP,Elephant,184786,2,184788,1640671
Bihar,Buxar,"Shyam Lal Singh Kushwaha",M,59,GEN,JD(U),Arrow,117012,0,117012,1640671
Bihar,Buxar,"Indu Singh",F,36,GEN,CPI(ML)(L),"Flag with Three Stars",13051,0,13051,1640671
Bihar,Buxar,"Tafir Hussian",M,48,GEN,HVD,"Sewing Machine",2241,0,2241,1640671
Bihar,Buxar,"Parshuram Prasad",M,35,SC,BMUP,Cot,2066,0,2066,1640671
Bihar,Buxar,"Pradeep Kumar Prasad",M,34,GEN,PMSP,Saw,6901,0,6901,1640671
Bihar,Buxar,"Mokarram Hussain",M,62,GEN,SBSP,"Walking Stick",7514,0,7514,1640671
Bihar,Buxar,"Monibur Rahman",M,38,GEN,JDR,Almirah,1864,0,1864,1640671
Bihar,Buxar,"Rajendra Kumar Singh Chouhan",M,48,GEN,BVM,Bat,2740,0,2740,1640671
Bihar,Buxar,"Shio Kumar Sharma",M,58,GEN,JPS,"Air Conditioner",3437,0,3437,1640671
Bihar,Buxar,"Sweta Pathak",F,30,GEN,AAAP,Broom,7874,5,7879,1640671
Bihar,Buxar,"Narendra Pratap Singh",M,33,GEN,IND,"Auto- Rickshaw",6130,0,6130,1640671
Bihar,Buxar,"Lallan Rupnarain Pathak",M,70,GEN,IND,Coconut,5294,0,5294,1640671
Bihar,Buxar,"Sheo Gopal Choudhary",M,74,GEN,IND,Balloon,12422,0,12422,1640671
Bihar,Buxar,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,9179,0,9179,1640671
Bihar,"Sasaram (sc)","Karra Parasu Ramaiah",M,59,SC,JD(U),Arrow,93138,172,93310,1607747
Bihar,"Sasaram (sc)","Chhedi Paswan",M,58,SC,BJP,Lotus,365576,511,366087,1607747
Bihar,"Sasaram (sc)","Baleshwar Bharti",M,58,SC,BSP,Elephant,31510,18,31528,1607747
Bihar,"Sasaram (sc)","Meira Kumar",F,68,SC,INC,Hand,302385,375,302760,1607747
Bihar,"Sasaram (sc)","Geeta Arya",F,47,SC,AAAP,Broom,10997,8,11005,1607747
Bihar,"Sasaram (sc)","Tetri Devi",F,39,SC,CPI(ML)(L),"Flag with Three Stars",7479,7,7486,1607747
Bihar,"Sasaram (sc)","Saroj Ram",M,54,SC,BMUP,Cot,3901,5,3906,1607747
Bihar,"Sasaram (sc)","Nand Lal Ram",M,37,SC,IND,Almirah,2806,2,2808,1607747
Bihar,"Sasaram (sc)","Ravikant Chaudhary",M,32,SC,IND,"Air Conditioner",3980,0,3980,1607747
Bihar,"Sasaram (sc)","Rajnarain Rao",M,77,SC,IND,Candles,4395,0,4395,1607747
Bihar,"Sasaram (sc)","Surendra Ram",M,39,SC,IND,"Auto- Rickshaw",6144,0,6144,1607747
Bihar,"Sasaram (sc)","None Of The Above",NULL,NULL,NULL,NOTA,NOTA,13377,2,13379,1607747
Bihar,Karakat,"Kanti Singh",F,59,GEN,RJD,"Hurricane Lamp",233619,32,233651,1580558
Bihar,Karakat,"Mahabali Singh",M,59,GEN,JD(U),Arrow,76699,10,76709,1580558
Bihar,Karakat,"Sanjay Kewat",M,29,GEN,BSP,Elephant,45501,2,45503,1580558
Bihar,Karakat,"Upendra Kushwaha",M,51,GEN,BLSP,"Ceiling Fan",338821,71,338892,1580558
Bihar,Karakat,"Ghulam Kundanam",M,43,GEN,AAAP,Broom,6934,4,6938,1580558
Bihar,Karakat,"Dinesh Kumar",M,34,GEN,BMUP,Cot,2358,1,2359,1580558
Bihar,Karakat,"Pradeep Kumar Joshi",M,45,GEN,RSWD,Almirah,6993,1,6994,1580558
Bihar,Karakat,"Rajani Dubey",F,41,GEN,ABJS,"Air Conditioner",4794,1,4795,1580558
Bihar,Karakat,"Raja Ram Singh",M,58,GEN,CPI(ML)(L),"Flag with Three Stars",32682,4,32686,1580558
Bihar,Karakat,"Veena Bharti",F,38,GEN,JPS,Saw,4002,0,4002,1580558
Bihar,Karakat,"Imran Ali",M,27,GEN,IND,"Auto- Rickshaw",2048,0,2048,1580558
Bihar,Karakat,"Md. Dilbas Ansari",M,62,GEN,IND,Balloon,2813,0,2813,1580558
Bihar,Karakat,"Bhairaw Dayal Singh",M,70,GEN,IND,"Basket containing Fruits",6974,0,6974,1580558
Bihar,Karakat,"Ram Dayal Singh",M,59,GEN,IND,Bat,5459,0,5459,1580558
Bihar,Karakat,"Satya Narayan Singh",M,51,GEN,IND,Batsman,9918,1,9919,1580558
Bihar,Karakat,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,10185,0,10185,1580558
Bihar,Jahanabad,"Anil Kumar Sharma",M,50,GEN,JD(U),Arrow,100811,40,100851,1423246
Bihar,Jahanabad,"Ravindra Singh",M,40,GEN,BSP,Elephant,10578,2,10580,1423246
Bihar,Jahanabad,"Surendra Prasad Yadav",M,56,GEN,RJD,"Hurricane Lamp",280086,221,280307,1423246
Bihar,Jahanabad,"Dr. Arun Kumar",M,55,GEN,BLSP,"Ceiling Fan",322422,225,322647,1423246
Bihar,Jahanabad,"Md. Istiyak",M,49,GEN,AITC,"Flowers and Grass",6040,1,6041,1423246
Bihar,Jahanabad,"Chandra Bhushan Sharma",M,64,GEN,AAAP,Broom,3706,5,3711,1423246
Bihar,Jahanabad,"Narendra Kumar",M,34,SC,SHS,Scissors,2121,15,2136,1423246
Bihar,Jahanabad,"Parshuram Vind",M,72,GEN,BMUP,Cot,2720,1,2721,1423246
Bihar,Jahanabad,"Manju Devi",F,51,GEN,KVD,Whistle,2825,1,2826,1423246
Bihar,Jahanabad,"Ramadhar Singh",M,58,GEN,CPI(ML)(L),"Flag with Three Stars",34365,0,34365,1423246
Bihar,Jahanabad,"Rahul Ranjan",M,27,GEN,JMM,"Dish Antenna",3521,0,3521,1423246
Bihar,Jahanabad,"Arjun Thakur",M,52,GEN,IND,Kite,7755,2,7757,1423246
Bihar,Jahanabad,"Nityanand Singh",M,39,GEN,IND,"Gas Cylinder",10625,0,10625,1423246
Bihar,Jahanabad,"Manjay Kumar",M,31,GEN,IND,Camera,8874,0,8874,1423246
Bihar,Jahanabad,"Suday Yadav",M,26,GEN,IND,Bat,4202,0,4202,1423246
Bihar,Jahanabad,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,10352,0,10352,1423246
Bihar,Aurangabad,"Nikhil Kumar",M,72,GEN,INC,Hand,241433,161,241594,1536153
Bihar,Aurangabad,"Bagi Kumar Verma",M,42,GEN,JD(U),Arrow,136045,92,136137,1536153
Bihar,Aurangabad,"Santosh Kumar",M,45,GEN,BSP,Elephant,27818,15,27833,1536153
Bihar,Aurangabad,"Sushil Kumar Singh",M,48,GEN,BJP,Lotus,307605,336,307941,1536153
Bihar,Aurangabad,"Upendra Nath",M,46,GEN,BMUP,Cot,9253,2,9255,1536153
Bihar,Aurangabad,"Usha Sharan",F,43,GEN,SSD,Saw,4608,0,4608,1536153
Bihar,Aurangabad,"Ragini Lata Singh",F,49,GEN,AAAP,Broom,6699,4,6703,1536153
Bihar,Aurangabad,"Rita Devi",F,43,GEN,SP,Bicycle,3332,1,3333,1536153
Bihar,Aurangabad,"Durga Thakur",M,55,GEN,IND,Scissors,3696,0,3696,1536153
Bihar,Aurangabad,"Rakesh Sharma",M,42,GEN,IND,Almirah,5726,0,5726,1536153
Bihar,Aurangabad,"Ramji Singh",M,45,GEN,IND,"Air Conditioner",7195,0,7195,1536153
Bihar,Aurangabad,"Bijeet Kumar",M,29,GEN,IND,"Auto- Rickshaw",6121,0,6121,1536153
Bihar,Aurangabad,"Somaru Paswan",M,58,SC,IND,Balloon,8678,0,8678,1536153
Bihar,Aurangabad,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,17454,0,17454,1536153
Bihar,"Gaya (sc)","Jitan Ram Manjhi",M,68,SC,JD(U),Arrow,131403,425,131828,1501521
Bihar,"Gaya (sc)","Ramji Manjhi",M,54,SC,RJD,"Hurricane Lamp",210042,684,210726,1501521
Bihar,"Gaya (sc)","Shiv Kumar Kant",M,64,SC,BSP,Elephant,15982,46,16028,1501521
Bihar,"Gaya (sc)","Hari Manjhi",M,51,SC,BJP,Lotus,325040,1190,326230,1501521
Bihar,"Gaya (sc)","Ashok Kumar",M,52,SC,JMM,"Bow & Arrow",36860,3,36863,1501521
Bihar,"Gaya (sc)","Indra Deo Choudhary",M,45,SC,BMUP,"Air Conditioner",5531,13,5544,1501521
Bihar,"Gaya (sc)","Kapil Choudhary",M,44,SC,AITC,"Flowers and Grass",8996,8,9004,1501521
Bihar,"Gaya (sc)","Dhananjay Kishore",M,38,SC,AAAP,Broom,7296,16,7312,1501521
Bihar,"Gaya (sc)","Niranjan Kumar",M,40,SC,CPI(ML)(L),"Flag with Three Stars",7609,15,7624,1501521
Bihar,"Gaya (sc)","Bhuneswar Das",M,50,SC,RAHM,FLUTE,7544,5,7549,1501521
Bihar,"Gaya (sc)","Mamta Kumari",F,33,SC,SP,Bicycle,6064,1,6065,1501521
Bihar,"Gaya (sc)","Shiv Shankar Kumar",M,38,SC,BBMP,Envelope,5920,4,5924,1501521
Bihar,"Gaya (sc)","Dr. Dev Kumar Choudhary",M,39,SC,IND,"Cup & Saucer",19619,32,19651,1501521
Bihar,"Gaya (sc)","None Of The Above",NULL,NULL,NULL,NOTA,NOTA,19016,14,19030,1501521
Bihar,Nawada,"Kaushal Yadav",M,44,GEN,JD(U),Arrow,168209,8,168217,1694895
Bihar,Nawada,"Giriraj Singh",M,61,GEN,BJP,Lotus,390205,43,390248,1694895
Bihar,Nawada,"Raj Ballabh Prasad",M,52,GEN,RJD,"Hurricane Lamp",250086,5,250091,1694895
Bihar,Nawada,"Sohail Anwer",M,48,SC,BSP,Elephant,7997,0,7997,1694895
Bihar,Nawada,"Ashok Kumar",M,37,SC,ravp,Scissors,2596,0,2596,1694895
Bihar,Nawada,"Umakant Rahi",M,42,GEN,SSD,Saw,2169,0,2169,1694895
Bihar,Nawada,"Pramendra Kumar Yadav",M,34,GEN,BED,"Auto- Rickshaw",1650,0,1650,1694895
Bihar,Nawada,"Mohammad Jahid Husain",M,42,GEN,AITC,"Flowers and Grass",3138,0,3138,1694895
Bihar,Nawada,"Rajendra Singh",M,58,GEN,AAAP,Broom,4055,2,4057,1694895
Bihar,Nawada,"Vijay Ram",M,42,SC,MOSP,"HOCKEY & BALL",3291,0,3291,1694895
Bihar,Nawada,"Surendra Rajbanshi",M,35,SC,SP,Bicycle,3612,0,3612,1694895
Bihar,Nawada,"Azad Geeta Prasad Sharma",M,48,GEN,IND,"Basket containing Fruits",3568,0,3568,1694895
Bihar,Nawada,"Aditya Narayan",M,32,SC,IND,Batsman,3743,0,3743,1694895
Bihar,Nawada,"Manish Kumar",M,40,GEN,IND,"Battery Torch",6443,0,6443,1694895
Bihar,Nawada,"Satish Kumar",M,50,GEN,IND,BELT,6736,0,6736,1694895
Bihar,Nawada,"Safdar Ismail",M,36,GEN,IND,"Black Board",12072,0,12072,1694895
Bihar,Nawada,"Shulochana Devi",F,39,GEN,IND,Bread,7324,0,7324,1694895
Bihar,Nawada,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7489,0,7489,1694895
Bihar,"Jamui (sc)","Uday Narain Choudhary",M,61,SC,JD(U),Arrow,198591,8,198599,1550936
Bihar,"Jamui (sc)","Chirag Kumar Paswan",M,32,SC,LJP,Bungalow,285334,20,285354,1550936
Bihar,"Jamui (sc)","Brahmdev Anand Paswan",M,58,SC,BSP,Elephant,15007,1,15008,1550936
Bihar,"Jamui (sc)","Sudhansu Shekhar Bhaskar",M,46,SC,RJD,"Hurricane Lamp",199401,6,199407,1550936
Bihar,"Jamui (sc)","Upendra Ravidas",M,35,SC,JMM,Almirah,10748,0,10748,1550936
Bihar,"Jamui (sc)","Jay Prakash Das",M,61,SC,CPI(ML)(L),"Flag with Three Stars",6252,1,6253,1550936
Bihar,"Jamui (sc)","Vinod Kumar Das",M,34,SC,AAAP,Broom,7157,2,7159,1550936
Bihar,"Jamui (sc)","Vishun Choudhary",M,56,SC,SHS,Envelope,7144,3,7147,1550936
Bihar,"Jamui (sc)","Dilip Kumar",M,30,SC,IND,Candles,7634,1,7635,1550936
Bihar,"Jamui (sc)","Manoj Kumar Manjhi",M,32,SC,IND,"Black Board",8360,0,8360,1550936
Bihar,"Jamui (sc)","Subhash Paswan",M,45,SC,IND,Bat,10452,0,10452,1550936
Bihar,"Jamui (sc)","None Of The Above",NULL,NULL,NULL,NOTA,NOTA,19517,0,19517,1550936
Goa,"North Goa","Ravi Naik",M,67,GEN,INC,Hand,131904,400,132304,515441
